"productid","transdate","customerid","age","residence","prodclass","amount","asset","salesprice","prodclass2"
"4711271000014","2000-12-04 00:00:00",506595,"E ","H ",110106,1,14,9,110106
"4711271000014","2000-12-04 00:00:00",582032,"C ","E ",110106,1,14,9,110106
"4711271000014","2000-12-04 00:00:00",582261,"E ","F ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",660549,"D ","E ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",692533,"J ","E ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",701709,"C ","E ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",713580,"G ","F ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",883733,"F ","G ",110106,1,14,9,110106
"4711271000014","2000-12-04 00:00:00",890489,"G ","E ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",890502,"F ","C ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",907033,"C ","D ",110106,1,14,9,110106
"4711271000014","2000-12-04 00:00:00",912273,"F ","E ",110106,1,14,9,110106
"4711271000014","2000-12-04 00:00:00",913263,"G ","F ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",925617,"B ","F ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",937115,"D ","F ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",941167,"D ","E ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",965019,"G ","F ",110106,1,14,9,110106
"4711271000014","2000-12-04 00:00:00",1058260,"J ","E ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",1079753,"G ","F ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",1100228,"B ","E ",110106,1,14,9,110106
"4711271000014","2000-12-04 00:00:00",1181265,"G ","E ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",1186253,"F ","F ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",1241853,"J ","F ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",1269994,"J ","F ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",1271683,"E ","F ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",1348644,"D ","D ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",1360493,"D ","E ",110106,1,14,9,110106
"4711271000014","2000-12-04 00:00:00",1374285,"D ","F ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",1379099,"C ","F ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",1386486,"E ","H ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",1396676,"E ","C ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",1430592,"F ","F ",110106,2,28,28,110106
"4711271000014","2000-12-04 00:00:00",1433067,"E ","E ",110106,1,14,9,110106
"4711271000014","2000-12-04 00:00:00",1461954,"E ","C ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",1481990,"D ","C ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",1484687,"B ","D ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",1494129,"C ","C ",110106,1,14,9,110106
"4711271000014","2000-12-04 00:00:00",1506525,"C ","F ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",1526431,"D ","F ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",1548259,"D ","E ",110106,1,14,9,110106
"4711271000014","2000-12-04 00:00:00",1555844,"E ","E ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",1563405,"D ","C ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",1586824,"C ","C ",110106,1,14,9,110106
"4711271000014","2000-12-04 00:00:00",1594195,"B ","F ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",1604825,"J ","E ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",1608939,"D ","E ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",1618907,"G ","D ",110106,1,14,9,110106
"4711271000014","2000-12-04 00:00:00",1621372,"D ","E ",110106,1,14,9,110106
"4711271000014","2000-12-04 00:00:00",1638141,"F ","F ",110106,1,14,9,110106
"4711271000014","2000-12-04 00:00:00",1643046,"D ","F ",110106,1,14,9,110106
"4711271000014","2000-12-04 00:00:00",1645781,"D ","F ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",1649239,"F ","E ",110106,1,14,9,110106
"4711271000014","2000-12-04 00:00:00",1649727,"H ","F ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",1652260,"E ","F ",110106,1,14,9,110106
"4711271000014","2000-12-04 00:00:00",1655407,"D ","E ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",1667998,"F ","C ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",1684421,"J ","F ",110106,1,14,9,110106
"4711271000014","2000-12-04 00:00:00",1691511,"B ","F ",110106,1,14,9,110106
"4711271000014","2000-12-04 00:00:00",1702293,"A ","E ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",1704693,"F ","F ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",1711714,"F ","E ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",1730913,"E ","E ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",1742435,"B ","F ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",1746839,"E ","F ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",1747355,"D ","G ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",1749939,"I ","F ",110106,1,14,9,110106
"4711271000014","2000-12-04 00:00:00",1751758,"F ","E ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",1755565,"D ","E ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",1779844,"B ","G ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",1783087,"A ","H ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",1791587,"I ","E ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",1799262,"B ","G ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",1809749,"D ","G ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",1826555,"J ","F ",110106,1,14,9,110106
"4711271000014","2000-12-04 00:00:00",1834994,"A ","F ",110106,1,14,9,110106
"4711271000014","2000-12-04 00:00:00",1835007,"D ","F ",110106,1,14,9,110106
"4711271000014","2000-12-04 00:00:00",1846072,"K ","H ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",1847154,"K ","H ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",1850345,"D ","E ",110106,2,28,28,110106
"4711271000014","2000-12-04 00:00:00",1860870,"D ","E ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",1862928,"J ","G ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",1866070,"D ","G ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",1866087,"E ","F ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",1876697,"D ","G ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",1896626,"E ","E ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",1902266,"D ","F ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",1906363,"H ","E ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",1907414,"D ","E ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",1928075,"E ","E ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",1943924,"E ","F ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",1947045,"D ","E ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",1955651,"C ","D ",110106,1,14,10,110106
"4711271000014","2000-12-04 00:00:00",1962161,"B ","F ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",1973013,"C ","E ",110106,1,14,9,110106
"4711271000014","2000-12-04 00:00:00",1989168,"D ","E ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",1996388,"E ","F ",110106,2,28,28,110106
"4711271000014","2000-12-04 00:00:00",1996548,"E ","E ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",1998511,"F ","C ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",2012346,"G ","F ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",2020211,"A ","C ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",2047959,"E ","F ",110106,1,14,9,110106
"4711271000014","2000-12-04 00:00:00",2049670,"E ","C ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",2049694,"F ","C ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",2061160,"A ","E ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",2062921,"E ","F ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",2064628,"H ","F ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",2065588,"B ","F ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",2068046,"B ","E ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",2068053,"B ","E ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",2068855,"C ","E ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",2077949,"G ","F ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",2084053,"B ","E ",110106,1,14,9,110106
"4711271000014","2000-12-04 00:00:00",2095547,"A ","E ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",2097749,"F ","H ",110106,2,28,26,110106
"4711271000014","2000-12-04 00:00:00",2098876,"D ","G ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",2107424,"E ","F ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",2111216,"C ","D ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",2113791,"D ","G ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",2114651,"I ","E ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",2114668,"H ","E ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",2125824,"C ","F ",110106,1,14,9,110106
"4711271000014","2000-12-04 00:00:00",2148427,"A ","E ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",2151847,"D ","E ",110106,2,28,18,110106
"4711271000014","2000-12-04 00:00:00",2162867,"C ","F ",110106,1,14,9,110106
"4711271000014","2000-12-04 00:00:00",20002000,"K ","H ",110106,1,14,9,110106
"4711271000014","2000-12-05 00:00:00",40198,"G ","E ",110106,2,28,18,110106
"4711271000014","2000-12-05 00:00:00",76036,"F ","E ",110106,2,28,18,110106
"4711271000014","2000-12-05 00:00:00",136822,"G ","E ",110106,2,28,18,110106
"4711271000014","2000-12-05 00:00:00",140027,"C ","F ",110106,2,28,18,110106
"4711271000014","2000-12-05 00:00:00",392662,"J ","E ",110106,1,14,9,110106
"4711271000014","2000-12-05 00:00:00",421263,"A ","E ",110106,2,28,18,110106
"4711271000014","2000-12-05 00:00:00",434102,"D ","E ",110106,1,14,9,110106
"4711271000014","2000-12-05 00:00:00",436731,"C ","C ",110106,2,28,18,110106
"4711271000014","2000-12-05 00:00:00",559645,"B ","F ",110106,1,14,9,110106
"4711271000014","2000-12-05 00:00:00",604062,"E ","F ",110106,2,28,26,110106
"4711271000014","2000-12-05 00:00:00",608978,"B ","F ",110106,1,14,9,110106
"4711271000014","2000-12-05 00:00:00",660396,"F ","E ",110106,1,14,9,110106
"4711271000014","2000-12-05 00:00:00",674720,"D ","F ",110106,2,28,18,110106
"4711271000014","2000-12-05 00:00:00",694568,"B ","E ",110106,2,28,18,110106
"4711271000014","2000-12-05 00:00:00",709446,"J ","E ",110106,2,28,18,110106
"4711271000014","2000-12-05 00:00:00",785839,"D ","E ",110106,2,28,18,110106
"4711271000014","2000-12-05 00:00:00",869058,"E ","F ",110106,1,14,9,110106
"4711271000014","2000-12-05 00:00:00",912174,"E ","F ",110106,2,28,18,110106
"4711271000014","2000-12-05 00:00:00",925709,"D ","F ",110106,2,28,18,110106
"4711271000014","2000-12-05 00:00:00",928250,"C ","F ",110106,2,28,18,110106
"4711271000014","2000-12-05 00:00:00",937542,"E ","C ",110106,1,14,9,110106
"4711271000014","2000-12-05 00:00:00",994729,"E ","E ",110106,1,14,9,110106
"4711271000014","2000-12-05 00:00:00",1002904,"G ","F ",110106,2,28,18,110106
"4711271000014","2000-12-05 00:00:00",1034660,"E ","E ",110106,1,14,9,110106
"4711271000014","2000-12-05 00:00:00",1069211,"J ","F ",110106,2,28,18,110106
"4711271000014","2000-12-05 00:00:00",1076943,"D ","E ",110106,2,28,18,110106
"4711271000014","2000-12-05 00:00:00",1132182,"G ","F ",110106,2,28,18,110106
"4711271000014","2000-12-05 00:00:00",1135565,"D ","E ",110106,1,14,9,110106
"4711271000014","2000-12-05 00:00:00",1151404,"G ","E ",110106,2,28,18,110106
"4711271000014","2000-12-05 00:00:00",1175066,"F ","E ",110106,2,28,18,110106
"4711271000014","2000-12-05 00:00:00",1187366,"B ","F ",110106,2,28,18,110106
"4711271000014","2000-12-05 00:00:00",1200966,"G ","E ",110106,2,28,18,110106
"4711271000014","2000-12-05 00:00:00",1289664,"D ","E ",110106,2,28,18,110106
"4711271000014","2000-12-05 00:00:00",1310658,"D ","F ",110106,2,28,18,110106
"4711271000014","2000-12-05 00:00:00",1328066,"H ","E ",110106,2,28,18,110106
"4711271000014","2000-12-05 00:00:00",1347494,"C ","F ",110106,1,14,9,110106
"4711271000014","2000-12-05 00:00:00",1360387,"F ","A ",110106,2,28,18,110106
"4711271000014","2000-12-05 00:00:00",1372496,"H ","F ",110106,2,28,18,110106
"4711271000014","2000-12-05 00:00:00",1405552,"F ","E ",110106,2,28,18,110106
"4711271000014","2000-12-05 00:00:00",1517026,"D ","C ",110106,1,14,9,110106
"4711271000014","2000-12-05 00:00:00",1555042,"B ","E ",110106,2,28,18,110106
"4711271000014","2000-12-05 00:00:00",1557176,"C ","F ",110106,2,28,18,110106
"4711271000014","2000-12-05 00:00:00",1557275,"C ","E ",110106,2,28,18,110106
"4711271000014","2000-12-05 00:00:00",1631166,"C ","F ",110106,1,14,9,110106
"4711271000014","2000-12-05 00:00:00",1637397,"E ","G ",110106,3,42,27,110106
"4711271000014","2000-12-05 00:00:00",1680119,"E ","D ",110106,1,14,9,110106
"4711271000014","2000-12-05 00:00:00",1685565,"C ","E ",110106,2,28,18,110106
"4711271000014","2000-12-05 00:00:00",1710342,"A ","E ",110106,2,28,18,110106
"4711271000014","2000-12-05 00:00:00",1710533,"H ","A ",110106,2,28,18,110106
"4711271000014","2000-12-05 00:00:00",1712155,"G ","E ",110106,2,28,18,110106
"4711271000014","2000-12-05 00:00:00",1713466,"J ","F ",110106,2,28,18,110106
"4711271000014","2000-12-05 00:00:00",1722352,"C ","E ",110106,1,14,9,110106
"4711271000014","2000-12-05 00:00:00",1733426,"F ","E ",110106,1,14,9,110106
"4711271000014","2000-12-05 00:00:00",1739152,"C ","E ",110106,2,28,18,110106
"4711271000014","2000-12-05 00:00:00",1740455,"I ","F ",110106,2,28,18,110106
"4711271000014","2000-12-05 00:00:00",1742152,"C ","E ",110106,2,28,18,110106
"4711271000014","2000-12-05 00:00:00",1744361,"D ","F ",110106,2,28,18,110106
"4711271000014","2000-12-05 00:00:00",1758320,"D ","F ",110106,1,14,9,110106
"4711271000014","2000-12-05 00:00:00",1759419,"B ","H ",110106,1,14,9,110106
"4711271000014","2000-12-05 00:00:00",1764710,"A ","E ",110106,2,28,18,110106
"4711271000014","2000-12-05 00:00:00",1824681,"E ","F ",110106,1,14,9,110106
"4711271000014","2000-12-05 00:00:00",1825947,"E ","D ",110106,2,28,18,110106
"4711271000014","2000-12-05 00:00:00",1837537,"B ","E ",110106,2,28,18,110106
"4711271000014","2000-12-05 00:00:00",1842869,"J ","C ",110106,1,14,9,110106
"4711271000014","2000-12-05 00:00:00",1843774,"A ","E ",110106,2,28,18,110106
"4711271000014","2000-12-05 00:00:00",1846669,"K ","H ",110106,1,14,8,110106
"4711271000014","2000-12-05 00:00:00",1848588,"K ","H ",110106,2,28,18,110106
"4711271000014","2000-12-05 00:00:00",1857566,"A ","F ",110106,2,28,18,110106
"4711271000014","2000-12-05 00:00:00",1910889,"C ","H ",110106,1,14,9,110106
"4711271000014","2000-12-05 00:00:00",1917659,"G ","G ",110106,2,28,18,110106
"4711271000014","2000-12-05 00:00:00",1935967,"B ","E ",110106,2,28,18,110106
"4711271000014","2000-12-05 00:00:00",1953565,"E ","E ",110106,1,14,9,110106
"4711271000014","2000-12-05 00:00:00",1968750,"B ","F ",110106,1,14,9,110106
"4711271000014","2000-12-05 00:00:00",1968903,"F ","E ",110106,2,28,18,110106
"4711271000014","2000-12-05 00:00:00",1973259,"D ","F ",110106,2,28,28,110106
"4711271000014","2000-12-05 00:00:00",1975222,"G ","E ",110106,2,28,18,110106
"4711271000014","2000-12-05 00:00:00",1987973,"G ","F ",110106,1,14,9,110106
"4711271000014","2000-12-05 00:00:00",2019598,"A ","F ",110106,2,28,18,110106
"4711271000014","2000-12-05 00:00:00",2020266,"A ","E ",110106,1,14,9,110106
"4711271000014","2000-12-05 00:00:00",2034485,"E ","E ",110106,2,28,18,110106
"4711271000014","2000-12-05 00:00:00",2065977,"J ","E ",110106,2,28,18,110106
"4711271000014","2000-12-05 00:00:00",2076010,"F ","F ",110106,1,14,9,110106
"4711271000014","2000-12-05 00:00:00",2090429,"B ","E ",110106,2,28,18,110106
"4711271000014","2000-12-05 00:00:00",2099392,"E ","F ",110106,1,14,9,110106
"4711271000014","2000-12-05 00:00:00",2105369,"F ","F ",110106,2,28,18,110106
"4711271000014","2000-12-05 00:00:00",2105871,"D ","E ",110106,2,28,18,110106
"4711271000014","2000-12-05 00:00:00",2118284,"G ","F ",110106,1,14,9,110106
"4711271000014","2000-12-05 00:00:00",2123134,"D ","E ",110106,1,14,9,110106
"4711271000014","2000-12-05 00:00:00",2128290,"A ","G ",110106,2,28,18,110106
"4711271000014","2000-12-05 00:00:00",2135755,"D ","E ",110106,2,28,18,110106
"4711271000014","2000-12-05 00:00:00",2150550,"B ","E ",110106,1,14,9,110106
"4711271000014","2000-12-05 00:00:00",2155340,"B ","G ",110106,6,84,74,110106
"4711271000014","2000-12-05 00:00:00",2163277,"B ","G ",110106,2,28,18,110106
"4711271000014","2000-12-06 00:00:00",66662,"C ","E ",110106,2,28,18,110106
"4711271000014","2000-12-06 00:00:00",74612,"D ","G ",110106,2,28,18,110106
"4711271000014","2000-12-06 00:00:00",140355,"G ","E ",110106,2,28,18,110106
"4711271000014","2000-12-06 00:00:00",268035,"I ","C ",110106,2,28,18,110106
"4711271000014","2000-12-06 00:00:00",270663,"E ","F ",110106,2,28,24,110106
"4711271000014","2000-12-06 00:00:00",329224,"F ","E ",110106,1,14,9,110106
"4711271000014","2000-12-06 00:00:00",356220,"I ","E ",110106,2,28,18,110106
"4711271000014","2000-12-06 00:00:00",375245,"D ","D ",110106,2,28,18,110106
"4711271000014","2000-12-06 00:00:00",402590,"H ","F ",110106,1,14,9,110106
"4711271000014","2000-12-06 00:00:00",425933,"G ","E ",110106,2,28,18,110106
"4711271000014","2000-12-06 00:00:00",425940,"E ","E ",110106,2,28,18,110106
"4711271000014","2000-12-06 00:00:00",512831,"I ","E ",110106,2,28,18,110106
"4711271000014","2000-12-06 00:00:00",524094,"C ","E ",110106,1,14,9,110106
"4711271000014","2000-12-06 00:00:00",546881,"F ","A ",110106,2,28,18,110106
"4711271000014","2000-12-06 00:00:00",556767,"C ","F ",110106,2,28,18,110106
"4711271000014","2000-12-06 00:00:00",561730,"I ","F ",110106,2,28,18,110106
"4711271000014","2000-12-06 00:00:00",571692,"E ","E ",110106,2,28,18,110106
"4711271000014","2000-12-06 00:00:00",644334,"F ","E ",110106,1,14,9,110106
"4711271000014","2000-12-06 00:00:00",701570,"J ","E ",110106,2,28,18,110106
"4711271000014","2000-12-06 00:00:00",742221,"F ","E ",110106,1,14,9,110106
"4711271000014","2000-12-06 00:00:00",797849,"C ","F ",110106,2,28,18,110106
"4711271000014","2000-12-06 00:00:00",797917,"I ","F ",110106,2,28,18,110106
"4711271000014","2000-12-06 00:00:00",827515,"E ","G ",110106,1,14,9,110106
"4711271000014","2000-12-06 00:00:00",828291,"E ","F ",110106,2,28,18,110106
"4711271000014","2000-12-06 00:00:00",886383,"E ","C ",110106,2,28,18,110106
"4711271000014","2000-12-06 00:00:00",915878,"B ","E ",110106,1,14,9,110106
"4711271000014","2000-12-06 00:00:00",920056,"D ","C ",110106,2,28,18,110106
"4711271000014","2000-12-06 00:00:00",970167,"B ","F ",110106,2,28,18,110106
"4711271000014","2000-12-06 00:00:00",1060836,"I ","F ",110106,2,28,18,110106
"4711271000014","2000-12-06 00:00:00",1074659,"F ","E ",110106,1,14,9,110106
"4711271000014","2000-12-06 00:00:00",1095814,"E ","F ",110106,2,28,18,110106
"4711271000014","2000-12-06 00:00:00",1332933,"H ","E ",110106,2,28,18,110106
"4711271000014","2000-12-06 00:00:00",1365986,"D ","F ",110106,2,28,18,110106
"4711271000014","2000-12-06 00:00:00",1372816,"J ","C ",110106,1,14,9,110106
"4711271000014","2000-12-06 00:00:00",1429534,"F ","E ",110106,2,28,18,110106
"4711271000014","2000-12-06 00:00:00",1432886,"G ","C ",110106,1,14,9,110106
"4711271000014","2000-12-06 00:00:00",1432909,"F ","E ",110106,2,28,18,110106
"4711271000014","2000-12-06 00:00:00",1434927,"C ","E ",110106,1,14,9,110106
"4711271000014","2000-12-06 00:00:00",1440478,"E ","H ",110106,1,14,9,110106
"4711271000014","2000-12-06 00:00:00",1442373,"F ","G ",110106,2,28,18,110106
"4711271000014","2000-12-06 00:00:00",1452235,"E ","H ",110106,2,28,18,110106
"4711271000014","2000-12-06 00:00:00",1493276,"H ","E ",110106,2,28,18,110106
"4711271000014","2000-12-06 00:00:00",1497410,"A ","F ",110106,4,56,45,110106
"4711271000014","2000-12-06 00:00:00",1531466,"G ","C ",110106,2,28,18,110106
"4711271000014","2000-12-06 00:00:00",1532067,"G ","F ",110106,2,28,18,110106
"4711271000014","2000-12-06 00:00:00",1533316,"A ","F ",110106,2,28,18,110106
"4711271000014","2000-12-06 00:00:00",1564372,"D ","F ",110106,1,14,9,110106
"4711271000014","2000-12-06 00:00:00",1565300,"D ","E ",110106,2,28,18,110106
"4711271000014","2000-12-06 00:00:00",1579406,"D ","G ",110106,2,28,18,110106
"4711271000014","2000-12-06 00:00:00",1593181,"G ","H ",110106,1,14,9,110106
"4711271000014","2000-12-06 00:00:00",1621624,"E ","H ",110106,1,14,9,110106
"4711271000014","2000-12-06 00:00:00",1633351,"C ","E ",110106,1,14,9,110106
"4711271000014","2000-12-06 00:00:00",1657166,"E ","E ",110106,2,28,18,110106
"4711271000014","2000-12-06 00:00:00",1658378,"C ","D ",110106,2,28,18,110106
"4711271000014","2000-12-06 00:00:00",1661583,"F ","F ",110106,1,14,9,110106
"4711271000014","2000-12-06 00:00:00",1682618,"D ","E ",110106,2,28,18,110106
"4711271000014","2000-12-06 00:00:00",1720969,"F ","C ",110106,1,14,9,110106
"4711271000014","2000-12-06 00:00:00",1726824,"G ","E ",110106,2,28,18,110106
"4711271000014","2000-12-06 00:00:00",1747416,"A ","E ",110106,2,28,18,110106
"4711271000014","2000-12-06 00:00:00",1751383,"F ","F ",110106,2,28,28,110106
"4711271000014","2000-12-06 00:00:00",1755985,"G ","F ",110106,2,28,18,110106
"4711271000014","2000-12-06 00:00:00",1780512,"D ","C ",110106,2,28,18,110106
"4711271000014","2000-12-06 00:00:00",1805239,"F ","E ",110106,2,28,18,110106
"4711271000014","2000-12-06 00:00:00",1811926,"C ","E ",110106,2,28,18,110106
"4711271000014","2000-12-06 00:00:00",1820812,"C ","F ",110106,1,14,9,110106
"4711271000014","2000-12-06 00:00:00",1857603,"F ","F ",110106,2,28,18,110106
"4711271000014","2000-12-06 00:00:00",1881110,"E ","D ",110106,2,28,18,110106
"4711271000014","2000-12-06 00:00:00",1895575,"D ","C ",110106,1,14,9,110106
"4711271000014","2000-12-06 00:00:00",1896718,"G ","E ",110106,2,28,18,110106
"4711271000014","2000-12-06 00:00:00",1911732,"G ","E ",110106,2,28,18,110106
"4711271000014","2000-12-06 00:00:00",1918885,"J ","E ",110106,2,28,18,110106
"4711271000014","2000-12-06 00:00:00",1920130,"E ","E ",110106,2,28,18,110106
"4711271000014","2000-12-06 00:00:00",1947786,"G ","C ",110106,2,28,18,110106
"4711271000014","2000-12-06 00:00:00",1948462,"G ","C ",110106,2,28,28,110106
"4711271000014","2000-12-06 00:00:00",1969290,"I ","C ",110106,2,28,18,110106
"4711271000014","2000-12-06 00:00:00",1974119,"F ","H ",110106,2,28,18,110106
"4711271000014","2000-12-06 00:00:00",1976373,"G ","E ",110106,1,14,9,110106
"4711271000014","2000-12-06 00:00:00",1985306,"D ","C ",110106,2,28,18,110106
"4711271000014","2000-12-06 00:00:00",1992953,"D ","F ",110106,1,14,9,110106
"4711271000014","2000-12-06 00:00:00",1996500,"A ","C ",110106,2,28,18,110106
"4711271000014","2000-12-06 00:00:00",2021485,"E ","C ",110106,2,28,18,110106
"4711271000014","2000-12-06 00:00:00",2021546,"E ","C ",110106,2,28,18,110106
"4711271000014","2000-12-06 00:00:00",2031408,"C ","E ",110106,1,14,9,110106
"4711271000014","2000-12-06 00:00:00",2037974,"J ","F ",110106,2,28,18,110106
"4711271000014","2000-12-06 00:00:00",2053806,"D ","G ",110106,2,28,18,110106
"4711271000014","2000-12-06 00:00:00",2064574,"F ","E ",110106,2,28,18,110106
"4711271000014","2000-12-06 00:00:00",2066622,"B ","F ",110106,1,14,9,110106
"4711271000014","2000-12-06 00:00:00",2069609,"B ","G ",110106,1,14,9,110106
"4711271000014","2000-12-06 00:00:00",2074931,"D ","F ",110106,1,14,9,110106
"4711271000014","2000-12-06 00:00:00",2092010,"C ","E ",110106,1,14,9,110106
"4711271000014","2000-12-06 00:00:00",2093949,"A ","F ",110106,1,14,9,110106
"4711271000014","2000-12-06 00:00:00",2095615,"C ","F ",110106,1,14,9,110106
"4711271000014","2000-12-06 00:00:00",2097749,"F ","H ",110106,2,28,26,110106
"4711271000014","2000-12-06 00:00:00",2097879,"F ","E ",110106,2,28,18,110106
"4711271000014","2000-12-06 00:00:00",2104843,"E ","C ",110106,2,28,18,110106
"4711271000014","2000-12-06 00:00:00",2113982,"F ","E ",110106,2,28,18,110106
"4711271000014","2000-12-06 00:00:00",2121703,"B ","F ",110106,2,28,18,110106
"4711271000014","2000-12-06 00:00:00",2139814,"D ","F ",110106,2,28,18,110106
"4711271000014","2000-12-06 00:00:00",2140339,"B ","F ",110106,2,28,28,110106
"4711271000014","2000-12-06 00:00:00",2152097,"B ","G ",110106,2,28,18,110106
"4711271000014","2000-12-06 00:00:00",2163307,"G ","C ",110106,2,28,28,110106
"4711271000014","2000-12-06 00:00:00",2163314,"B ","C ",110106,2,28,18,110106
"4711271000014","2000-12-06 00:00:00",2163338,"F ","E ",110106,2,28,18,110106
"4711271000014","2000-12-06 00:00:00",2163369,"G ","G ",110106,2,28,18,110106
"4711271000014","2000-12-07 00:00:00",23351,"E ","C ",110106,2,28,18,110106
"4711271000014","2000-12-07 00:00:00",43854,"C ","C ",110106,2,28,18,110106
"4711271000014","2000-12-07 00:00:00",56168,"D ","F ",110106,1,14,9,110106
"4711271000014","2000-12-07 00:00:00",109567,"I ","A ",110106,2,28,18,110106
